ptcut,etcut,mode,order,mlow,mhigh,sigma_fb,unc_stat_fb,unc_lumi_fb,N_selected,N_background,eff,delta_df,delta_ss,data_n_total,data_n_after_mass,data_n_after_iso,data_n_after_mass_and_iso
4,9,df,iso -> df -> ss,66,116,2244055.4329439574,457.1616964849781,38148.94236004728,24308102.0,71301.69904910945,0.2950941624588932,16209.565274264038,,26363258,24783058,25811004,24308102
4,9,ss,iso -> df -> ss,66,116,2245450.504873245,457.45841727678294,38172.65858284517,24306783.599976275,71301.69904910945,0.2948947817822124,,1318.4000237239256,26363258,24783058,25811004,24308102
4,9,df+ss,iso -> df -> ss,66,116,2243933.363912596,457.1493350230712,38146.86718651413,24306783.599976275,71301.69904910945,0.2950941624588932,16209.565274264038,1318.4000237239256,26363258,24783058,25811004,24308102
4,10,none,iso -> df -> ss,66,116,2246548.3107071756,457.2796341380622,38191.321282021985,24349490.0,71395.17143555568,0.2952689337310133,,,26363258,24783058,25855343,24349490
4,10,df,iso -> df -> ss,66,116,2245019.831244334,456.9685157320059,38165.33713115368,24349490.0,71395.17143555568,0.2954699620225865,16343.515673023212,,26363258,24783058,25855343,24349490
4,10,ss,iso -> df -> ss,66,116,2246424.093306828,457.26706580422314,38189.20958621608,24348147.602059733,71395.17143555568,0.2952689337310133,,1342.3979402675634,26363258,24783058,25855343,24349490
4,10,df+ss,iso -> df -> ss,66,116,2244895.698357524,456.9559559492583,38163.22687207791,24348147.602059733,71395.17143555568,0.2954699620225865,16343.515673023212,1342.3979402675634,26363258,24783058,25855343,24349490
4,11,none,iso -> df -> ss,66,116,2247805.4272824675,457.2466444816512,38212.69226380195,24380172.0,71453.80919534748,0.2954760319121692,,,26363258,24783058,25888288,24380172
4,11,df,iso -> df -> ss,66,116,2246268.7220641044,456.93404922935497,38186.568275089776,24380172.0,71453.80919534748,0.295678171378245,16433.853693385347,,26363258,24783058,25888288,24380172
4,11,ss,iso -> df -> ss,66,116,2247678.6088743373,457.23382104232746,38210.53635086374,24378800.532119717,71453.80919534748,0.2954760319121692,,1371.4678802808808,26363258,24783058,25888288,24380172
4,11,df+ss,iso -> df -> ss,66,116,2246141.990354986,456.92123455673584,38184.413836034764,24378800.532119717,71453.80919534748,0.295678171378245,16433.853693385347,1371.4678802808808,26363258,24783058,25888288,24380172
4,12,none,iso -> df -> ss,66,116,2249086.315489888,457.2858583200972,38234.467363328105,24403727.0,71505.35203355334,0.29559327916677075,,,26363258,24783058,25913687,24403727
4,12,df,iso -> df -> ss,66,116,2247542.7291159215,456.97201522076875,38208.22639497067,24403727.0,71505.35203355334,0.29579628921505463,16504.631661256877,,26363258,24783058,25913687,24403727
4,12,ss,iso -> df -> ss,66,116,2248956.6229410274,457.2727505793637,38232.26258999747,24402323.893403675,71505.35203355334,0.29559327916677075,,1403.1065963261706,26363258,24783058,25913687,24403727
4,12,df+ss,iso -> df -> ss,66,116,2247413.125577274,456.95891647610176,38206.02313481366,24402323.893403675,71505.35203355334,0.29579628921505463,16504.631661256877,1403.1065963261706,26363258,24783058,25913687,24403727
4,13,none,iso -> df -> ss,66,116,2250343.5533651705,457.3655662477975,38255.8404072079,24422439.0,71538.79606505155,0.29565491952954726,,,26363258,24783058,25934116,24422439
4,13,df,iso -> df -> ss,66,116,2248794.0434281062,457.0506398941249,38229.498738277805,24422439.0,71538.79606505155,0.29585863771222914,16562.202690401828,,26363258,24783058,25934116,24422439
4,13,ss,iso -> df -> ss,66,116,2250212.4838012154,457.35232440322426,38253.612224620665,24421020.700173344,71538.79606505155,0.29565491952954726,,1418.2998266571394,26363258,24783058,25934116,24422439
4,13,df+ss,iso -> df -> ss,66,116,2248663.0641141892,457.0374071674348,38227.27208994122,24421020.700173344,71538.79606505155,0.29585863771222914,16562.202690401828,1418.2998266571394,26363258,24783058,25934116,24422439
4,14,none,iso -> df -> ss,66,116,2251451.1203011773,457.4477449713497,38274.66904512002,24437647.0,71564.83257439888,0.29569371678857725,,,26363258,24783058,25950971,24437647
4,14,df,iso -> df -> ss,66,116,2249896.480651193,457.1318747329439,38248.24017107028,24437647.0,71564.83257439888,0.2958980360451849,16611.069748113165,,26363258,24783058,25950971,24437647
4,14,ss,iso -> df -> ss,66,116,2251318.2795330915,457.434328352614,38272.410752062555,24436209.345395297,71564.83257439888,0.29569371678857725,,1437.6546047040415,26363258,24783058,25950971,24437647
4,14,df+ss,iso -> df -> ss,66,116,2249763.731610404,457.11846737845883,38245.98343737687,24436209.345395297,71564.83257439888,0.2958980360451849,16611.069748113165,1437.6546047040415,26363258,24783058,25950971,24437647
4,15,none,iso -> df -> ss,66,116,2252458.2890002653,457.5331891395605,38291.790913004515,24450314.0,71579.5816080252,0.2957149719928496,,,26363258,24783058,25965213,24450314
4,15,df,iso -> df -> ss,66,116,2250897.8612892395,457.2162254601291,38265.263641917074,24450314.0,71579.5816080252,0.29591997544715937,16666.694733931203,,26363258,24783058,25965213,24450314
4,15,ss,iso -> df -> ss,66,116,2252324.1459195414,457.51964449205536,38289.510480632205,24448862.14690465,71579.5816080252,0.2957149719928496,,1451.8530953501654,26363258,24783058,25965213,24450314
4,15,df+ss,iso -> df -> ss,66,116,2250763.8111383524,457.20269019590245,38262.98478935199,24448862.14690465,71579.5816080252,0.29591997544715937,16666.694733931203,1451.8530953501654,26363258,24783058,25965213,24450314
5,2,none,iso -> df -> ss,66,116,2235029.3914072257,509.5956297947708,37995.49965392284,19402807.0,55811.058799064034,0.236509841218722,,,26363258,24783058,20609630,19402807
5,2,df,iso -> df -> ss,66,116,2233526.107546169,509.2528750690921,37969.94382828487,19402807.0,55811.058799064034,0.23666902513248236,12941.585331474475,,26363258,24783058,20609630,19402807
5,2,ss,iso -> df -> ss,66,116,2234924.029284043,509.583687064874,37993.70849782873,19401894.958047703,55811.058799064034,0.236509841218722,,912.0419522984834,26363258,24783058,20609630,19402807
5,2,df+ss,iso -> df -> ss,66,116,2233420.816289696,509.240940371892,37968.15387692484,19401894.958047703,55811.058799064034,0.23666902513248236,12941.585331474475,912.0419522984834,26363258,24783058,20609630,19402807
5,3,none,iso -> df -> ss,66,116,2244719.7089285995,480.475231799269,38160.23505178619,22016614.0,63647.28544963698,0.267208342914747,,,26363258,24783058,23379609,22016614
5,3,df,iso -> df -> ss,66,116,2243181.534057831,480.1459902798755,38134.08607898313,22016614.0,63647.28544963698,0.267391570688376,14896.341040371233,,26363258,24783058,23379609,22016614
5,3,ss,iso -> df -> ss,66,116,2244607.829895539,480.46332700252935,38158.33310822417,22015519.842596266,63647.28544963698,0.267208342914747,,1094.1574037350906,26363258,24783058,23379609,22016614
5,3,df+ss,iso -> df -> ss,66,116,2243069.7316889158,480.13409364079536,38132.18543871157,22015519.842596266,63647.28544963698,0.267391570688376,14896.341040371233,1094.1574037350906,26363258,24783058,23379609,22016614
5,4,none,iso -> df -> ss,66,116,2247135.1345817377,468.1742982663643,38201.297287889545,23239974.0,67613.24323453862,0.28174745750590147,,,26363258,24783058,24676610,23239974
5,4,df,iso -> df -> ss,66,116,2245597.4535687547,467.85393358596207,38175.15671066883,23239974.0,67613.24323453862,0.281940385100816,15684.93243695717,,26363258,24783058,24676610,23239974
5,4,ss,iso -> df -> ss,66,116,2247017.6276805983,468.1621282723932,38199.29967057017,23238762.273894742,67613.24323453862,0.28174745750590147,,1211.7261052579343,26363258,24783058,24676610,23239974
5,4,df+ss,iso -> df -> ss,66,116,2245480.0270758327,467.84177191973606,38173.16046028916,23238762.273894742,67613.24323453862,0.281940385100816,15684.93243695717,1211.7261052579343,26363258,24783058,24676610,23239974
5,5,none,iso -> df -> ss,66,116,2247375.0844831243,462.5241321722192,38205.37643621312,23817128.0,69560.24273855097,0.28871043983062195,,,26363258,24783058,25289537,23817128
5,5,df,iso -> df -> ss,66,116,2245828.886892168,462.2059148422053,38179.09107716686,23817128.0,69560.24273855097,0.2889092098211388,16159.916745629642,,26363258,24783058,25289537,23817128
5,5,ss,iso -> df -> ss,66,116,2247248.8768529417,462.51122046387263,38203.23090650001,23815794.388948627,69560.24273855097,0.28871043983062195,,1333.6110513742456,26363258,24783058,25289537,23817128
5,5,df+ss,iso -> df -> ss,66,116,2245702.766093033,462.19301201713444,38176.94702358156,23815794.388948627,69560.24273855097,0.2889092098211388,16159.916745629642,1333.6110513742456,26363258,24783058,25289537,23817128
5,6,none,iso -> df -> ss,66,116,2247330.691282931,459.73500807680296,38204.62175180983,24106667.0,70614.6232863963,0.2922234565124263,,,26363258,24783058,25597126,24106667
5,6,df,iso -> df -> ss,66,116,2245772.7431118484,459.41629961178086,38178.13663290143,24106667.0,70614.6232863963,0.2924261791614643,16481.266223275918,,26363258,24783058,25597126,24106667
5,6,ss,iso -> df -> ss,66,116,2247197.3867266397,459.7214525104827,38202.35557435288,24105241.257313576,70614.6232863963,0.2922234565124263,,1425.742686424936,26363258,24783058,25597126,24106667
5,6,df+ss,iso -> df -> ss,66,116,2245639.5309681203,459.40275344277353,38175.87202645805,24105241.257313576,70614.6232863963,0.2924261791614643,16481.266223275918,1425.742686424936,26363258,24783058,25597126,24106667
5,7,none,iso -> df -> ss,66,116,2247551.288718224,458.2874936781165,38208.37190820981,24264087.0,71120.20268481284,0.2941023081887227,,,26363258,24783058,25764530,24264087
5,7,df,iso -> df -> ss,66,116,2245980.801413256,457.96726308117314,38181.67362402536,24264087.0,71120.20268481284,0.2943079572935955,16719.185853532865,,26363258,24783058,25764530,24264087
5,7,ss,iso -> df -> ss,66,116,2247413.021939704,458.2734791988661,38206.021372974974,24262598.676419266,71120.20268481284,0.2941023081887227,,1488.3235807350184,26363258,24783058,25764530,24264087
5,7,df+ss,iso -> df -> ss,66,116,2245842.6312493146,457.95325839460764,38179.324731238354,24262598.676419266,71120.20268481284,0.2943079572935955,16719.185853532865,1488.3235807350184,26363258,24783058,25764530,24264087
5,8,none,iso -> df -> ss,66,116,2248010.1860658335,457.5061102354594,38216.17316311917,24357061.0,71418.63185216351,0.29516865418099714,,,26363258,24783058,25863723,24357061
5,8,df,iso -> df -> ss,66,116,2246424.871233697,457.1834732532763,38189.22281097285,24357061.0,71418.63185216351,0.29537695638217326,16934.88146869435,,26363258,24783058,25863723,24357061
5,8,ss,iso -> df -> ss,66,116,2247867.8003920573,457.49170584395847,38213.75260666497,24355522.782970063,71418.63185216351,0.29516865418099714,,1538.2170299373297,26363258,24783058,25863723,24357061
5,8,df+ss,iso -> df -> ss,66,116,2246282.585971441,457.16907901986787,38186.8039615145,24355522.782970063,71418.63185216351,0.29537695638217326,16934.88146869435,1538.2170299373297,26363258,24783058,25863723,24357061
5,9,none,iso -> df -> ss,66,116,2248720.2242482495,457.0867284321069,38228.243812220244,24417220.0,71603.57119779108,0.2958041509879694,,,26363258,24783058,25927911,24417220
5,9,df,iso -> df -> ss,66,116,2247122.0991646387,456.7618851020136,38201.07568579886,24417220.0,71603.57119779108,0.2960145231941374,17103.172005130342,,26363258,24783058,25927911,24417220
5,9,ss,iso -> df -> ss,66,116,2248572.885035068,457.07184128561465,38225.73904559616,24415624.842038434,71603.57119779108,0.2958041509879694,,1595.1579615653188,26363258,24783058,25927911,24417220
5,9,df+ss,iso -> df -> ss,66,116,2246974.86466279,456.74700853554907,38198.57269926744,24415624.842038434,71603.57119779108,0.2960145231941374,17103.172005130342,1595.1579615653188,26363258,24783058,25927911,24417220
5,10,none,iso -> df -> ss,66,116,2249708.5746010467,456.8956318023575,38245.045768217795,24459057.0,71700.112264508,0.2961811293976256,,,26363258,24783058,25972754,24459057
5,10,df,iso -> df -> ss,66,116,2248097.818351322,456.5685016563882,38217.662911972475,24459057.0,71700.112264508,0.2963933424078129,17252.828598763517,,26363258,24783058,25972754,24459057
5,10,ss,iso -> df -> ss,66,116,2249558.729992887,456.88050445295386,38242.49840987908,24457432.650082793,71700.112264508,0.2961811293976256,,1624.349917206107,26363258,24783058,25972754,24459057
5,10,df+ss,iso -> df -> ss,66,116,2247948.0810295646,456.5533851379308,38215.1173775026,24457432.650082793,71700.112264508,0.2963933424078129,17252.828598763517,1624.349917206107,26363258,24783058,25972754,24459057
5,11,none,iso -> df -> ss,66,116,2250974.3228516863,456.8630474946589,38266.56348847867,24489991.0,71761.02031111742,0.2963893220684111,,,26363258,24783058,26006001,24489991
5,11,df,iso -> df -> ss,66,116,2249354.223907823,456.5342283992023,38239.021806433,24489991.0,71761.02031111742,0.29660279668372586,17355.39656575059,,26363258,24783058,26006001,24489991
5,11,ss,iso -> df -> ss,66,116,2250821.669808684,456.84764634576925,38263.96838674763,24488335.042811465,71761.02031111742,0.2963893220684111,,1655.957188536684,26363258,24783058,26006001,24489991
5,11,df+ss,iso -> df -> ss,66,116,2249201.680734148,456.5188383350171,38236.428572480516,24488335.042811465,71761.02031111742,0.29660279668372586,17355.39656575059,1655.957188536684,26363258,24783058,26006001,24489991
5,12,none,iso -> df -> ss,66,116,2252261.202530143,456.9024839037841,38288.440443012434,24513716.0,71813.03355002527,0.29650715277170175,,,26363258,24783058,26031602,24513716
5,12,df,iso -> df -> ss,66,116,2250633.0064934622,456.5721817112116,38260.76111038886,24513716.0,71813.03355002527,0.29672165765526004,17439.15694123863,,26363258,24783058,26031602,24513716
5,12,ss,iso -> df -> ss,66,116,2252105.510425929,456.8867837366606,38285.79367724079,24512026.40409542,71813.03355002527,0.29650715277170175,,1689.5959045819736,26363258,24783058,26031602,24513716
5,12,df+ss,iso -> df -> ss,66,116,2250477.4269415876,456.55649289399275,38258.116258006994,24512026.40409542,71813.03355002527,0.29672165765526004,17439.15694123863,1689.5959045819736,26363258,24783058,26031602,24513716
5,13,none,iso -> df -> ss,66,116,2253522.639994074,456.98221460654094,38309.88487989926,24532556.0,71846.90789042483,0.2965691904617713,,,26363258,24783058,26052176,24532556
5,13,df,iso -> df -> ss,66,116,2251887.4542633016,456.65062228823905,38282.08672247613,24532556.0,71846.90789042483,0.2967845412367453,17507.927558055846,,26363258,24783058,26052176,24532556
5,13,ss,iso -> df -> ss,66,116,2253365.4423683183,456.9663686995934,38307.21252026141,24530849.70900237,71846.90789042483,0.2965691904617713,,1706.2909976307246,26363258,24783058,26052176,24532556
5,13,df+ss,iso -> df -> ss,66,116,2251730.370702215,456.63478787929046,38279.41630193766,24530849.70900237,71846.90789042483,0.2967845412367453,17507.927558055846,1706.2909976307246,26363258,24783058,26052176,24532556
5,14,none,iso -> df -> ss,66,116,2254633.4987610807,457.0644245392657,38328.769478938375,24547860.0,71873.32321820765,0.29660820960214834,,,26363258,24783058,26069153,24547860
5,14,df,iso -> df -> ss,66,116,2252992.903517551,456.73183934468847,38300.87935979837,24547860.0,71873.32321820765,0.29682419519939784,17559.538342435684,,26363258,24783058,26069153,24547860
5,14,ss,iso -> df -> ss,66,116,2254474.354695051,457.04838741844526,38326.06402981587,24546132.354224324,71873.32321820765,0.29660820960214834,,1727.6457756776267,26363258,24783058,26069153,24547860
5,14,df+ss,iso -> df -> ss,66,116,2252833.8752534897,456.71581389335853,38298.175879309325,24546132.354224324,71873.32321820765,0.29682419519939784,17559.538342435684,1727.6457756776267,26363258,24783058,26069153,24547860
5,15,none,iso -> df -> ss,66,116,2255643.7469578693,457.1499069329624,38345.94369828378,24560608.0,71888.07225183395,0.29662960266256844,,,26363258,24783058,26083494,24560608
5,15,df,iso -> df -> ss,66,116,2253997.2365564685,456.81620970006395,38317.953021459965,24560608.0,71888.07225183395,0.2968462860365434,17616.267297149258,,26363258,24783058,26083494,24560608
5,15,ss,iso -> df -> ss,66,116,2255483.2144440077,457.1337340858129,38343.214645548134,24558865.155733675,71888.07225183395,0.29662960266256844,,1742.8442663237506,26363258,24783058,26083494,24560608
5,15,df+ss,iso -> df -> ss,66,116,2253836.8212235468,456.8000486583075,38315.2259608003,24558865.155733675,71888.07225183395,0.2968462860365434,17616.267297149258,1742.8442663237506,26363258,24783058,26083494,24560608
6,2,none,iso -> df -> ss,66,116,2237304.8313234,509.68913073284114,38034.18213249781,19435084.0,55864.696499912934,0.23666281804909425,,,26363258,24783058,20644411,19435084
6,2,df,iso -> df -> ss,66,116,2235766.683354539,509.33871925103887,38008.03361702716,19435084.0,55864.696499912934,0.23682563576867002,13237.012218067895,,26363258,24783058,20644411,19435084
6,2,ss,iso -> df -> ss,66,116,2237188.0242386726,509.67590169263985,38032.196412057434,19434072.233485464,55864.696499912934,0.23666281804909425,,1011.7665145355011,26363258,24783058,20644411,19435084
6,2,df+ss,iso -> df -> ss,66,116,2235649.9565747282,509.32549930580797,38006.049261770386,19434072.233485464,55864.696499912934,0.23682563576867002,13237.012218067895,1011.7665145355011,26363258,24783058,20644411,19435084
6,3,none,iso -> df -> ss,66,116,2247227.2912361342,480.5622563065398,38202.86395101428,22057686.0,63714.71018830633,0.26740872169931074,,,26363258,24783058,23423897,22057686
6,3,df,iso -> df -> ss,66,116,2245642.471508521,480.2233477559401,38175.922015644865,22057686.0,63714.71018830633,0.26759744035014754,15342.747051199694,,26363258,24783058,23423897,22057686
6,3,ss,iso -> df -> ss,66,116,2247100.3768945863,480.5487641773647,38200.70640720797,22056443.869132705,63714.71018830633,0.26740872169931074,,1242.1308672953967,26363258,24783058,23423897,22057686
6,3,df+ss,iso -> df -> ss,66,116,2245515.646671205,480.20986514186507,38173.76599341048,22056443.869132705,63714.71018830633,0.26759744035014754,15342.747051199694,1242.1308672953967,26363258,24783058,23423897,22057686
6,4,none,iso -> df -> ss,66,116,2249814.790565459,468.25545137769916,38246.85143961281,23287176.0,67689.51152877946,0.2819841890092239,,,26363258,24783058,24727548,23287176
6,4,df,iso -> df -> ss,66,116,2248221.7336459174,467.9238873796054,38219.769471980595,23287176.0,67689.51152877946,0.2821839988664011,16244.457468369394,,26363258,24783058,24727548,23287176
6,4,ss,iso -> df -> ss,66,116,2249679.2873270223,468.2414317172562,38244.54788455938,23285777.522388764,67689.51152877946,0.2819841890092239,,1398.4776112368281,26363258,24783058,24727548,23287176
6,4,df+ss,iso -> df -> ss,66,116,2248086.3263550987,467.9098776462538,38217.46754803668,23285777.522388764,67689.51152877946,0.2821839988664011,16244.457468369394,1398.4776112368281,26363258,24783058,24727548,23287176
6,5,none,iso -> df -> ss,66,116,2250228.482555647,462.6069641024714,38253.884203446,23868904.0,69647.66471996422,0.28897194679404725,,,26363258,24783058,25345467,23868904
6,5,df,iso -> df -> ss,66,116,2248621.797340342,462.27665819110166,38226.570554785816,23868904.0,69647.66471996422,0.2891784230254442,16786.430892561853,,26363258,24783058,25345467,23868904
6,5,ss,iso -> df -> ss,66,116,2250082.067146485,462.5920012333275,38251.39514149025,23867355.455982767,69647.66471996422,0.28897194679404725,,1548.5440172332173,26363258,24783058,25345467,23868904
6,5,df+ss,iso -> df -> ss,66,116,2248475.486473219,462.26170600559317,38224.08327004473,23867355.455982767,69647.66471996422,0.2891784230254442,16786.430892561853,1548.5440172332173,26363258,24783058,25345467,23868904
6,6,none,iso -> df -> ss,66,116,2250302.4823726807,459.81896212056375,38255.14220033558,24161444.0,70709.99043794052,0.2925014665244159,,,26363258,24783058,25656311,24161444
6,6,df,iso -> df -> ss,66,116,2248680.425647688,459.4875167057232,38227.5672360107,24161444.0,70709.99043794052,0.29271245869806345,17153.575100834656,,26363258,24783058,25656311,24161444
6,6,ss,iso -> df -> ss,66,116,2250147.079779146,459.80317729775436,38252.50035624548,24159780.32919371,70709.99043794052,0.2925014665244159,,1663.670806287312,26363258,24783058,25656311,24161444
6,6,df+ss,iso -> df -> ss,66,116,2248525.135071015,459.4717432608855,38224.92729620726,24159780.32919371,70709.99043794052,0.29271245869806345,17153.575100834656,1663.670806287312,26363258,24783058,25656311,24161444
6,7,none,iso -> df -> ss,66,116,2250580.9146091444,458.37064690349035,38259.875548355456,24320515.0,71217.65927646066,0.29439026314017513,,,26363258,24783058,25825549,24320515
6,7,df,iso -> df -> ss,66,116,2248943.558305724,458.0371703050092,38232.04049119731,24320515.0,71217.65927646066,0.2946045956658795,17425.144320102772,,26363258,24783058,25825549,24320515
6,7,ss,iso -> df -> ss,66,116,2250419.1056095036,458.3542651980628,38257.12479536156,24318771.559220232,71217.65927646066,0.29439026314017513,,1743.4407797671875,26363258,24783058,25825549,24320515
6,7,df+ss,iso -> df -> ss,66,116,2248781.86702635,458.02080051769957,38229.29173944795,24318771.559220232,71217.65927646066,0.2946045956658795,17425.144320102772,1743.4407797671875,26363258,24783058,25825549,24320515
6,8,none,iso -> df -> ss,66,116,2251084.642661924,457.59080598545916,38268.43892525271,24414482.0,71517.96383690604,0.29546126093797,,,26363258,24783058,25925847,24414482
6,8,df,iso -> df -> ss,66,116,2249429.5834866716,457.2543726734439,38240.30291927342,24414482.0,71517.96383690604,0.2956786519932121,17673.801486938115,,26363258,24783058,25925847,24414482
6,8,ss,iso -> df -> ss,66,116,2250917.917795042,457.5739591064802,38265.60460251572,24412679.05693801,71517.96383690604,0.29546126093797,,1802.9430619869938,26363258,24783058,25925847,24414482
6,8,df+ss,iso -> df -> ss,66,116,2249262.981200485,457.23753818075244,38237.470680408245,24412679.05693801,71517.96383690604,0.2956786519932121,17673.801486938115,1802.9430619869938,26363258,24783058,25925847,24414482
6,9,none,iso -> df -> ss,66,116,2251816.47509446,457.1716631920648,38280.88007660582,24475199.0,71703.53034427474,0.29609969492478266,,,26363258,24783058,25990652,24475199
6,9,df,iso -> df -> ss,66,116,2250146.5838598832,456.8326360282151,38252.491925618015,24475199.0,71703.53034427474,0.29631943806892375,17865.02532654915,,26363258,24783058,25990652,24475199
6,9,ss,iso -> df -> ss,66,116,2251644.4461345915,457.15430192310953,38277.95558428806,24473334.67935521,71703.53034427474,0.29609969492478266,,1864.3206447888351,26363258,24783058,25990652,24475199
6,9,df+ss,iso -> df -> ss,66,116,2249974.682472424,456.81528763394624,38249.56960203121,24473334.67935521,71703.53034427474,0.29631943806892375,17865.02532654915,1864.3206447888351,26363258,24783058,25990652,24475199
6,10,none,iso -> df -> ss,66,116,2252820.852071535,456.9813253246809,38297.9544852161,24517369.0,71800.75496496986,0.29647794677941336,,,26363258,24783058,26035882,24517369
6,10,df,iso -> df -> ss,66,116,2251136.8095303588,456.63971982521906,38269.3257620161,24517369.0,71800.75496496986,0.29669973759762724,18031.500368648165,,26363258,24783058,26035882,24517369
6,10,ss,iso -> df -> ss,66,116,2252645.8020853777,456.9636743561799,38294.97863545142,24515469.516346443,71800.75496496986,0.29647794677941336,,1899.4836535581167,26363258,24783058,26035882,24517369
6,10,df+ss,iso -> df -> ss,66,116,2250961.8903986467,456.62208205127894,38266.35213677699,24515469.516346443,71800.75496496986,0.29669973759762724,18031.500368648165,1899.4836535581167,26363258,24783058,26035882,24517369
6,11,none,iso -> df -> ss,66,116,2254091.745610744,456.9482748759075,38319.559675382654,24548503.0,71863.0521619191,0.2966874155032743,,,26363258,24783058,26069371,24548503
6,11,df,iso -> df -> ss,66,116,2252396.382821653,456.6045918367089,38290.738507968104,24548503.0,71863.0521619191,0.2969107300175721,18155.376220315695,,26363258,24783058,26069371,24548503
6,11,ss,iso -> df -> ss,66,116,2253913.5839806814,456.9303215274265,38316.530927671585,24546568.385723516,71863.0521619191,0.2966874155032743,,1934.614276483043,26363258,24783058,26069371,24548503
6,11,df+ss,iso -> df -> ss,66,116,2252218.3551917253,456.58665199142223,38287.712038259335,24546568.385723516,71863.0521619191,0.2969107300175721,18155.376220315695,1934.614276483043,26363258,24783058,26069371,24548503
6,12,none,iso -> df -> ss,66,116,2255384.700452478,456.9878449730735,38341.53990769213,24572367.0,71916.14875044642,0.296805784534088,,,26363258,24783058,26095140,24572367
6,12,df,iso -> df -> ss,66,116,2253680.37901951,456.64251400641524,38312.56644333167,24572367.0,71916.14875044642,0.2970302407013065,18248.19212327432,,26363258,24783058,26095140,24572367
6,12,ss,iso -> df -> ss,66,116,2255203.5132689066,456.9695955955598,38338.45972557142,24570398.74700747,71916.14875044642,0.296805784534088,,1968.2529925283327,26363258,24783058,26095140,24572367
6,12,df+ss,iso -> df -> ss,66,116,2253499.328753246,456.6242784193672,38309.48858880519,24570398.74700747,71916.14875044642,0.2970302407013065,18248.19212327432,1968.2529925283327,26363258,24783058,26095140,24572367
6,13,none,iso -> df -> ss,66,116,2256652.3019415597,457.0678783832347,38363.08913300651,24591317.0,71950.13438181883,0.2968680890101094,,,26363258,24783058,26115856,24591317
6,13,df,iso -> df -> ss,66,116,2254940.024438744,456.72106950853924,38333.98041545865,24591317.0,71950.13438181883,0.29709351431836895,18326.98288287263,,26363258,24783058,26115856,24591317
6,13,ss,iso -> df -> ss,66,116,2256469.5242073946,457.04947588719324,38359.98191152571,24589331.051914424,71950.13438181883,0.2968680890101094,,1985.9480855770837,26363258,24783058,26115856,24591317
6,13,df+ss,iso -> df -> ss,66,116,2254757.385390633,456.70268097573876,38330.87555164076,24589331.051914424,71950.13438181883,0.29709351431836895,18326.98288287263,1985.9480855770837,26363258,24783058,26115856,24591317
6,14,none,iso -> df -> ss,66,116,2257767.7016506335,457.15034155468754,38382.05092806077,24606697.0,71976.54970960166,0.2969072295597717,,,26363258,24783058,26132930,24606697
6,14,df,iso -> df -> ss,66,116,2256049.206530632,456.80238253724997,38352.836511020745,24606697.0,71976.54970960166,0.2971333920138594,18386.91252909758,,26363258,24783058,26132930,24606697
6,14,ss,iso -> df -> ss,66,116,2257582.7988261846,457.131730907196,38378.90758004514,24604687.697136376,71976.54970960166,0.2969072295597717,,2009.302863623986,26363258,24783058,26132930,24606697
6,14,df+ss,iso -> df -> ss,66,116,2255864.4444445777,456.78378605521345,38349.695555557824,24604687.697136376,71976.54970960166,0.2971333920138594,18386.91252909758,2009.302863623986,26363258,24783058,26132930,24606697
6,15,none,iso -> df -> ss,66,116,2258782.5087012113,457.2361555134171,38399.302647920595,24619510.0,71991.28439371868,0.29692864633190635,,,26363258,24783058,26147354,24619510
6,15,df,iso -> df -> ss,66,116,2257057.2663961127,456.88692173111457,38369.97352873392,24619510.0,71991.28439371868,0.29715561171283594,18452.19014411603,,26363258,24783058,26147354,24619510
6,15,ss,iso -> df -> ss,66,116,2258595.9250384057,457.2173805635067,38396.130725652896,24617482.285540063,71991.28439371868,0.29692864633190635,,2027.7144599362414,26363258,24783058,26147354,24619510
6,15,df+ss,iso -> df -> ss,66,116,2256870.8252446055,456.86816112137984,38366.804029158295,24617482.285540063,71991.28439371868,0.29715561171283594,18452.19014411603,2027.7144599362414,26363258,24783058,26147354,24619510
7,2,none,iso -> df -> ss,66,116,2238987.7104581776,509.8441935170824,38062.79107778902,19452419.0,55889.2518224256,0.23669617600390078,,,26363258,24783058,20663204,19452419
7,2,df,iso -> df -> ss,66,116,2237414.5571032893,509.48596774399965,38036.04747075592,19452419.0,55889.2518224256,0.23686259996060005,13530.197781588977,,26363258,24783058,20663204,19452419
7,2,ss,iso -> df -> ss,66,116,2238859.225323306,509.8296483310777,38060.6068304962,19451305.922992434,55889.2518224256,0.23669617600390078,,1113.0770075658265,26363258,24783058,20663204,19452419
7,2,df+ss,iso -> df -> ss,66,116,2237286.162244403,509.47143277770635,38033.86475815485,19451305.922992434,55889.2518224256,0.23686259996060005,13530.197781588977,1113.0770075658265,26363258,24783058,20663204,19452419
7,3,none,iso -> df -> ss,66,116,2249130.377749743,480.7252714897765,38235.21642174563,22079972.0,63743.4819799928,0.2674528361083252,,,26363258,24783058,23448084,22079972
7,3,df,iso -> df -> ss,66,116,2247501.5998144797,480.3771392859381,38207.52719684616,22079972.0,63743.4819799928,0.26764666078823324,15757.865070160478,,26363258,24783058,23448084,22079972
7,3,ss,iso -> df -> ss,66,116,2248988.244174614,480.7101690100967,38232.80015096844,22078580.686583456,63743.4819799928,0.2674528361083252,,1391.3134165438555,26363258,24783058,23448084,22079972
